ExternalService,nectec.langrid,twp-impression,2011-02-13 22:22:28.262,2011-02-13 22:22:28.413,t,,,t,ATOMIC,"(C) NECTEC, Thailand",,,f,,1381446,1804,0,"(C) NECTEC, Thailand",f,nectec,twp-impression_res,f,f,Thai Weaving Pattern with impression,twp-impression,nict.nlp,PictogramDictionary,,,0,f,t,,,1381447,,,,,,
ExternalService,kyoto1.langrid,EnUgAstronomyDictionary,2012-03-29 22:42:50.634,2012-03-29 22:42:50.672,t,,,t,ATOMIC,Language Grid Kyoto Operation Center,,,f,En Ug Astronomy Dictionary,46618,2588,0,En Ug Astronomy Dictionary,t,langrid,EnUgAstronomyDictionary,,,En Ug Astronomy Dictionary,En Ug Astronomy Dictionary,nict.nlp,BilingualDictionaryWithLongestMatchSearch,,,0,f,t,,,46619,,,,,f,f
ExternalService,kyoto1.langrid,EnUgComputerDictionary,2012-03-29 22:43:46.562,2012-03-29 22:43:46.606,t,,,t,ATOMIC,Language Grid Kyoto Operation Center,,,f,En Ug Computer Dictionary,46622,2595,0,En Ug Computer Dictionary,t,langrid,EnUgComputerDictionary,,,En Ug Computer Dictionary,En Ug Computer Dictionary,nict.nlp,BilingualDictionaryWithLongestMatchSearch,,,0,f,t,,,46623,,,,,f,f
ExternalService,nectec.langrid,lexitron-dict-public,2011-02-08 08:21:22.026,2011-02-08 11:54:55.065,t,,,t,ATOMIC,"(C) NECTEC, Thailand",,,t,,1381450,2133,0,"(C) NECTEC, Thailand",f,nectec,lexitron-dict-public_res,f,f,"LEXiTRON: English to Thai, Thai to English Dictionary",lexitron-dict-public,nict.nlp,BilingualDictionary,,,0,f,t,,,1381451,,,,,,
ExternalService,nectec.langrid,vaja6api-tts,2011-02-08 08:26:09.832,2011-02-08 11:55:47.978,t,,,t,ATOMIC,"(C) NECTEC, Thailand",,,t,,1381456,1855,0,"(C) NECTEC, Thailand",f,nectec,vaja6api-tts_res,f,f,Vaja6 API TTS: Thai Text to Speech using HMM model ( http://tvis.nectec.or.th/vaja6api/ ),vaja6api-tts,nict.nlp,TextToSpeech,,,0,f,t,,,1381457,,,,,,
BPELService,kyoto1.langrid,BilingualDictionaryCrossSearch,2008-12-12 21:32:22.862,2010-12-03 17:33:36.317,t,BilingualDictionaryCrossSearchJava,,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/BilingualDictionaryCrossSearch,t,,129410,5591,1,"",f,clg.nict,,t,t,"This service consists of five bilingual dictionary services. Five bilingual dictionary services are invoked concurrently, and you can set the language codes of a head word and target words.",Bilingual Dictionary Cross Search Service,nict.nlp,BilingualDictionary,java.net.URI,http://localhost:8080/wrapper-mock-1.2.N/services/BilingualDictionaryCrossSearch,0,t,t,,,129411,t,BilingualDictionaryCrossSearch,20352.5,2,,
ExternalService,kyoto1.langrid,EnUgMedicalDictionary,2012-03-29 22:45:20.862,2012-03-29 22:45:20.891,t,,,t,ATOMIC,Language Grid Kyoto Operation Center,,,f,En Ug Medical Dictionary,46634,2582,0,En Ug Medical Dictionary,t,langrid,EnUgMedicalDictionary,,,En Ug Medical Dictionary,En Ug Medical Dictionary,nict.nlp,BilingualDictionaryWithLongestMatchSearch,,,0,f,t,,,46635,,,,,f,f
ExternalService,kyoto1.langrid,ZhUgConversationParallelText,2012-03-29 22:47:10.906,2012-03-29 22:47:10.926,t,,,t,ATOMIC,Language Grid Kyoto Operation Center,,,f,Zh Ug Conversation Parallel Text,46647,1970,0,Zh Ug Conversation Parallel Text,t,langrid,ZhUgConversationParallelText,,,Zh Ug Conversation Parallel Text,Zh Ug Conversation Parallel Text,nict.nlp,ParallelText,,,0,f,t,,,46648,,,,,f,f
ExternalService,kyoto1.langrid,ZhUgGonvernmentDocumentsParallelText,2012-03-29 22:48:04.836,2012-03-29 22:48:04.858,t,,,t,ATOMIC,Language Grid Kyoto Operation Center,,,f,Zh Ug Gonvernment Documents Parallel Text,46651,1996,0,Zh Ug Gonvernment Documents Parallel Text,t,langrid,ZhUgGonvernmentDocumentsParallelText,,,Zh Ug Gonvernment Documents Parallel Text,Zh Ug Gonvernment Documents Parallel Text,nict.nlp,ParallelText,,,0,f,t,,,46652,,,,,f,f
ExternalService,nectec.langrid,lexto-wordseg,2011-02-08 08:24:41.936,2011-02-08 11:55:07.455,t,,,t,ATOMIC,"(C) NECTEC, Thailand",,,t,,1381452,1719,0,"(C) NECTEC, Thailand",f,nectec,lexto-wordseg_res,f,f,Thai word segmentation using longest matching and rule-based ( http://www.sansarn.com/lexto/ ),lexto-wordseg,nict.nlp,MorphologicalAnalysis,,,0,f,t,,,1381453,,,252545.222222222,9,,
ExternalService,kyoto1.langrid,ZhUgLiteratureParallelText,2012-03-29 22:49:27.342,2012-03-29 22:49:27.479,t,,,t,ATOMIC,Language Grid Kyoto Operation Center,,,f,Zh Ug Literature Parallel Text,46663,1967,0,Zh Ug Literature Parallel Text,t,langrid,ZhUgLiteratureParallelText,,,Zh Ug Literature Parallel Text,Zh Ug Literature Parallel Text,nict.nlp,ParallelText,,,0,f,t,,,46664,,,,,f,f
ExternalService,kyoto1.langrid,ZhUgMedicalDictionary,2012-03-29 22:50:02.672,2012-03-29 22:50:02.701,t,,,t,ATOMIC,Language Grid Kyoto Operation Center,,,f,Zh Ug Medical Dictionary,46667,2577,0,Zh Ug Medical Dictionary,t,langrid,ZhUgMedicalDictionary,,,Zh Ug Medical Dictionary,Zh Ug Medical Dictionary,nict.nlp,BilingualDictionaryWithLongestMatchSearch,,,0,f,t,,,46668,,,,,f,f
ExternalService,kyoto1.langrid,ZhUgXinjiangGeographicNamesDictionary,2012-03-29 22:51:43.05,2012-03-29 22:51:43.096,t,,,t,ATOMIC,Language Grid Kyoto Operation Center,,,f,Zh Ug Xinjiang Geographic Names Dictionary,46681,2640,0,Zh Ug Xinjiang Geographic Names Dictionary,t,langrid,ZhUgXinjiangGeographicNamesDictionary,,,Zh Ug Xinjiang Geographic Names Dictionary,Zh Ug Xinjiang Geographic Names Dictionary,nict.nlp,BilingualDictionaryWithLongestMatchSearch,,,0,f,t,,,46682,,,,,f,f
ExternalService,nectec.langrid,asian-wordnet-ja,2011-02-08 08:37:24.529,2011-02-08 11:58:14.564,t,,,t,ATOMIC,(C) AsianWordnet.org,,,t,,1381466,2043,0,(C) AsianWordnet.org,f,tcllab,asian-wordnet-ja_res,f,f,Asian Wordnet for Japanese (ja),asian-wordnet-ja,nict.nlp,ConceptDictionary,,,0,f,t,,,1381467,,,66166.0857142858,35,,
ExternalService,kyoto1.langrid,TwoHopTranslationJava,2009-06-05 18:26:28.485,2010-12-03 17:32:47.642,t,,core-k4334jksa,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/BackTranslationJava,t,,1372061,4248,1,"",f,clg.nict,,t,t,"This service consists of two translation services. These two translation services are connected sequentially. Second translation service translates the translated sentence into the input language. You can set the language codes of the input text, the intermediate result as parameters",BackTranslation Service,nict.nlp,BackTranslation,java.net.URI,http://langrid.nict.go.jp/langrid/services/BackTranslation,180000,f,f,,,1372062,,,,,,
ExternalService,kyoto1.langrid,TwoHopTranslationEnJava,2009-06-05 18:26:28.485,2010-12-03 17:32:47.642,t,,core-k4334jksa,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/BackTranslationJava,t,,1372061,4248,1,"",f,clg.nict,,t,t,"This service consists of two translation services. These two translation services are connected sequentially. Second translation service translates the translated sentence into the input language. You can set the language codes of the input text, the intermediate result as parameters",BackTranslation Service,nict.nlp,BackTranslation,java.net.URI,http://langrid.nict.go.jp/langrid/services/BackTranslation,180000,f,f,,,1372062,,,,,,
ExternalService,kyoto1.langrid,TwoHopTranslationJaJava,2009-06-05 18:26:28.485,2010-12-03 17:32:47.642,t,,core-k4334jksa,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/BackTranslationJava,t,,1372061,4248,1,"",f,clg.nict,,t,t,"This service consists of two translation services. These two translation services are connected sequentially. Second translation service translates the translated sentence into the input language. You can set the language codes of the input text, the intermediate result as parameters",BackTranslation Service,nict.nlp,BackTranslation,java.net.URI,http://langrid.nict.go.jp/langrid/services/BackTranslation,180000,f,f,,,1372062,,,,,,
ExternalService,kyoto1.langrid,ThreeHopTranslationJava,2009-06-05 18:26:28.485,2010-12-03 17:32:47.642,t,,core-k4334jksa,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/BackTranslationJava,t,,1372061,4248,1,"",f,clg.nict,,t,t,"This service consists of two translation services. These two translation services are connected sequentially. Second translation service translates the translated sentence into the input language. You can set the language codes of the input text, the intermediate result as parameters",BackTranslation Service,nict.nlp,BackTranslation,java.net.URI,http://langrid.nict.go.jp/langrid/services/BackTranslation,180000,f,f,,,1372062,,,,,,
ExternalService,kyoto1.langrid,ThreeHopTranslationEnJaJava,2009-06-05 18:26:28.485,2010-12-03 17:32:47.642,t,,core-k4334jksa,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/BackTranslationJava,t,,1372061,4248,1,"",f,clg.nict,,t,t,"This service consists of two translation services. These two translation services are connected sequentially. Second translation service translates the translated sentence into the input language. You can set the language codes of the input text, the intermediate result as parameters",BackTranslation Service,nict.nlp,BackTranslation,java.net.URI,http://langrid.nict.go.jp/langrid/services/BackTranslation,180000,f,f,,,1372062,,,,,,
ExternalService,kyoto1.langrid,ThreeHopTranslationJaEnJava,2009-06-05 18:26:28.485,2010-12-03 17:32:47.642,t,,core-k4334jksa,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/BackTranslationJava,t,,1372061,4248,1,"",f,clg.nict,,t,t,"This service consists of two translation services. These two translation services are connected sequentially. Second translation service translates the translated sentence into the input language. You can set the language codes of the input text, the intermediate result as parameters",BackTranslation Service,nict.nlp,BackTranslation,java.net.URI,http://langrid.nict.go.jp/langrid/services/BackTranslation,180000,f,f,,,1372062,,,,,,
ExternalService,nectec.langrid,jwordseg,2011-02-08 08:23:06.631,2011-02-08 11:54:40.489,t,,,t,ATOMIC,"(C) NECTEC, Thailand",,,t,,1381448,1731,0,"(C) NECTEC, Thailand",f,nectec,jwordseg_res,f,f,jWordSeg: Thai word segmentation using n-gram model,jwordseg,nict.nlp,MorphologicalAnalysis,,,0,f,t,,,1381449,,,252542.222222222,9,,
ExternalService,kyoto1.langrid,ZhUgLegalDocumentsParallelText,2012-03-29 22:49:02.103,2012-03-29 22:49:02.119,t,,,t,ATOMIC,Language Grid Kyoto Operation Center,,,f,Zh Ug Legal Documents Parallel Text,46659,1980,0,Zh Ug Legal Documents Parallel Text,t,langrid,ZhUgLegalDocumentsParallelText,,,Zh Ug Legal Documents Parallel Text,Zh Ug Legal Documents Parallel Text,nict.nlp,ParallelText,,,0,f,t,,,46660,,,,,f,f
ExternalService,kyoto1.langrid,ZhUgNewsParallelText,2012-03-29 22:50:32.27,2012-03-29 22:50:32.287,t,,,t,ATOMIC,Language Grid Kyoto Operation Center,,,f,Zh Ug News Parallel Text,46671,1953,0,Zh Ug News Parallel Text,t,langrid,ZhUgNewsParallelText,,,Zh Ug News Parallel Text,Zh Ug News Parallel Text,nict.nlp,ParallelText,,,0,f,t,,,46672,,,,,f,f
ExternalService,kyoto1.langrid,ZhUgReligionDictionary,2012-03-29 22:51:01.902,2012-03-29 22:51:01.951,t,,,t,ATOMIC,Language Grid Kyoto Operation Center,,,f,Zh Ug Religion Dictionary,46677,2587,0,Zh Ug Religion Dictionary,t,langrid,ZhUgReligionDictionary,,,Zh Ug Religion Dictionary,Zh Ug Religion Dictionary,nict.nlp,BilingualDictionaryWithLongestMatchSearch,,,0,f,t,,,46678,,,,,f,f
ExternalService,kyoto1.langrid,TranslationWithBackupJava,2009-06-05 18:26:28.485,2010-12-03 17:32:47.642,t,,core-k4334jksa,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/BackTranslationJava,t,,1372061,4248,1,"",f,clg.nict,,t,t,"This service consists of two translation services. These two translation services are connected sequentially. Second translation service translates the translated sentence into the input language. You can set the language codes of the input text, the intermediate result as parameters",BackTranslation Service,nict.nlp,BackTranslation,java.net.URI,http://langrid.nict.go.jp/langrid/services/BackTranslation,180000,f,f,,,1372062,,,,,,
ExternalService,kyoto1.langrid,TranslationWithParallelTextJava,2009-06-05 18:26:28.485,2010-12-03 17:32:47.642,t,,core-k4334jksa,t,COMPOSITE,"",java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/BackTranslationJava,t,,1372061,4248,1,"",f,clg.nict,,t,t,"This service consists of two translation services. These two translation services are connected sequentially. Second translation service translates the translated sentence into the input language. You can set the language codes of the input text, the intermediate result as parameters",BackTranslation Service,nict.nlp,BackTranslation,java.net.URI,http://langrid.nict.go.jp/langrid/services/BackTranslation,180000,f,f,,,1372062,,,,,,
ExternalService,anc1,lapps.test,2012-07-20 14:31:28.122,2012-07-20 14:31:28.912,t,,,t,ATOMIC,2012 American National Corpus,,,t,,49072,1612,0,Apache Software License 2.0,f,operator1,lapps.test.service,,,Does nothing,Test Translation Service,nict.nlp,Translation,,,0,f,t,,,49073,,,,,f,f
ExternalService,kyoto1.langrid,GensenZh,2012-07-12 16:45:43.887,2012-07-12 16:45:44.008,t,,,t,ATOMIC,"Hiroshi Nakagawa, Akira Maeda and Hiroyuki Kojima",,,t,,48956,1843,0,,f,langrid,GensenZh,,,Extracts valued domain specific terms from Web pages or text you input. The extracted terms are sorted and displayed in descending order of their importance.,Gensen Web (Zh),nict.nlp,KeyphraseExtraction,,,0,f,t,,,48957,,,,,f,f
ExternalService,kyoto1.langrid,OpenTS,2012-07-12 16:37:40.096,2012-07-12 16:37:40.481,t,,,t,ATOMIC,Nadav Rotem,,,t,,48950,1734,0,http://libots.sourceforge.net/,f,langrid,OpenTS,,,"The program reads a text, decides which sentences are important and which are not, and provides a summary of the document. Detailed information can be found in http://libots.sourceforge.net/",Open Text Summarizer,nict.nlp,TextSummarization,,,0,f,t,,,48951,,,,,f,f
ExternalService,kyoto1.langrid,ZPosTagger,2012-07-12 16:56:45.416,2012-07-12 16:56:45.467,t,,,t,ATOMIC,Yue Zhang and Stephen Clark,,,t,,48986,1755,0,http://www.cl.cam.ac.uk/~yz360/zpar.html,f,langrid,ZPosTagger,,,"Statistical multi-language parser, with language-specific support for Chinese and English. This service is realized by wrapping ZPosTagger as a Web service.",Z Part-of-Speech Tagger,nict.nlp,MorphologicalAnalysis,,,0,f,t,,,48987,,,,,f,f
ExternalService,kyoto1.langrid,mie_schoolguidance_paralleltext,2009-12-01 17:45:33.064,2012-07-17 16:14:31.125,t,,,t,ATOMIC,Mie Prefectural Board of Education,java.net.URL,http://langrid.nict.go.jp/langrid-1.2/invoker/mie_schoolguidance_paralleltext,t,,49023,2169,0,"Language Grid Users can copy or modify all or part of this language resource solely for the purpose of non-profit use. Language Grid Users shall not transfer or lend all or part of the language resource to any third party without permission of the copyright holder, regardless of copying or modifying the language resource.",f,langrid,mie_schoolguidance_paralleltext,f,f,School guidance for parents.,An Introduction to Schools in Japan: School Guidance for Foreign Guardians,nict.nlp,ParallelText,java.net.URI,http://langrid.nict.go.jp/db-wrapper/services/MieSchoolguidanceParalleltext,0,f,t,,,49024,,,,,,f
ExternalService,nectec.langrid,thai-lao-mt,2011-02-08 08:28:48.741,2011-02-08 12:00:15.584,t,,,t,ATOMIC,"(C) TCL Lab, Thailand",,,t,,1345249,1620,0,"(C) TCL Lab, Thailand",f,tcllab,thai-lao-mt_res,f,f,Thai - Lao Machine Translation,thai-lao-mt,nict.nlp,Translation,,,0,f,t,,,1345250,,,14137.016,125,,
BPELService,kyoto1.langrid,TranslationWithParallelText,2011-06-28 23:22:26.786,2011-06-28 23:25:28.264,t,TranslationWithParallelTextJava,,t,COMPOSITE,,,,t,,1383062,6089,1,,f,clg.nict,,,,"This service combines translation service with parallel text search service. The outline of this service is as below:
1. it search parallel texts by an input text
2. if it finds a parallel text corresponding to the input text, it returns the translation part of the parallel text.
3. otherwise it translates the input text.",Translation With Parallel Text,nict.nlp,Translation,,,0,t,t,,,1383063,t,TranslationWithParallelText,,,,
ExternalService,nectec.langrid,asian-wordnet-vi,2011-02-08 08:48:54.186,2011-02-08 12:00:05.36,t,,,t,ATOMIC,(C) AsianWordnet.org,,,t,,1097097,2038,0,(C) AsianWordnet.org,f,tcllab,asian-wordnet-vi_res,f,f,Asian Wordnet for Vietnamese (vi),asian-wordnet-vi,nict.nlp,ConceptDictionary,,,0,f,t,,,1097098,,,1142.18181818182,11,,
ExternalService,nectec.langrid,parsit-mt,2011-02-08 08:19:54.194,2011-02-08 11:55:33.957,t,,,t,ATOMIC,"(C) NECTEC, Thailand",,,t,,1381454,1619,0,"(C) NECTEC, Thailand",f,nectec,parsit-mt_res,f,f,Parsit: English to Thai Machine Translation ( http://www.suparsit.com ),parsit-mt,nict.nlp,Translation,,,0,f,t,,,1381455,,,14212.8770491803,122,,
ExternalService,nectec.langrid,asian-wordnet-bn,2011-02-08 08:33:38.888,2011-02-08 11:57:26.723,t,,,t,ATOMIC,(C) AsianWordnet.org,,,t,,1381458,2041,0,(C) AsianWordnet.org,f,tcllab,asian-wordnet-bn_res,f,f,Asian Wordnet for Bengali (bn),asian-wordnet-bn,nict.nlp,ConceptDictionary,,,0,f,t,,,1381459,,,1156.50000000001,12,,
ExternalService,nectec.langrid,asian-wordnet-hi,2011-02-08 08:35:04.619,2011-02-08 11:57:51.843,t,,,t,ATOMIC,(C) AsianWordnet.org,,,t,,1381462,2040,0,(C) AsianWordnet.org,f,tcllab,asian-wordnet-hi_res,f,f,Asian Wordnet for Hindi (hi),asian-wordnet-hi,nict.nlp,ConceptDictionary,,,0,f,t,,,1381463,,,1377.66666666666,12,,
ExternalService,nectec.langrid,asian-wordnet-ne,2011-02-08 08:43:37.023,2011-02-08 11:59:10.927,t,,,t,ATOMIC,(C) AsianWordnet.org,,,t,,1097073,2038,0,(C) AsianWordnet.org,f,tcllab,asian-wordnet-ne_res,f,f,Asian Wordnet for Nepali (ne),asian-wordnet-ne,nict.nlp,ConceptDictionary,,,0,f,t,,,1097074,,,1661.09090909091,11,,
ExternalService,nectec.langrid,asian-wordnet-id,2011-02-08 08:36:20.503,2011-02-08 11:58:01.545,t,,,t,ATOMIC,(C) AsianWordnet.org,,,t,,1381464,2040,0,(C) AsianWordnet.org,f,tcllab,asian-wordnet-id_res,f,f,Asian Wordnet for Indonesian (id),asian-wordnet-id,nict.nlp,ConceptDictionary,,,0,f,t,,,1381465,,,1123.63636363636,11,,
